Date,Time,Detection Area,Quadrant,Center X,Center Y,Object Area,Closest Point X,Closest Point Y,Distance,Angle from Center,Angle from Closest,New Angle,
22/10/2024,15:36:27,3,RIGHT,963,533,428.0,949,538,326.03834130359576,-52.6798,-174.9079,0.0,
22/10/2024,15:36:27,3,LEFT,162,527,212.5,174,533,476.92871584755727,-137.9002,-97.6999,0.0,
22/10/2024,15:36:27,3,RIGHT,981,586,238.0,969,588,333.91765451979325,-47.406,167.8285,0.0,
22/10/2024,15:36:27,3,RIGHT,1261,584,381.5,1249,593,611.7319674497974,-31.0179,98.9827,0.0,
22/10/2024,15:36:27,3,LEFT,185,570,192.5,194,573,449.86775834682794,-139.482,-94.9374,0.0,
22/10/2024,15:36:27,3,LEFT,352,570,403.5,364,578,281.6842203603177,-126.49,-95.8634,0.0,
22/10/2024,15:36:28,3,RIGHT,956,552,262.0,944,558,315.5724956329369,-52.0177,-170.1939,0.0,
22/10/2024,15:36:28,3,RIGHT,1251,548,638.5,1229,553,596.2348530570819,-33.8195,107.6065,0.0,
22/10/2024,15:36:28,3,LEFT,319,537,122.0,329,538,326.03834130359576,-127.2383,-99.1222,0.0,
22/10/2024,15:36:29,3,RIGHT,982,591,237.5,969,593,333.19063612292587,-46.936,166.5514,0.0,
22/10/2024,15:36:29,3,RIGHT,1260,588,427.5,1244,593,606.7462402026073,-30.787,99.1372,0.0,
22/10/2024,15:36:29,3,LEFT,351,583,382.5,364,588,279.6891131238397,-127.5243,-94.9073,0.0,
22/10/2024,15:36:29,3,RIGHT,956,556,262.5,944,558,315.5724956329369,-51.7422,-170.1939,0.0,
22/10/2024,15:36:29,3,RIGHT,1253,555,984.5,1224,553,591.2875780870083,-33.279,107.9164,0.0,
22/10/2024,15:36:29,3,LEFT,319,548,171.0,329,553,321.70794208412076,-127.9716,-97.7855,0.0,
22/10/2024,15:36:30,3,RIGHT,981,591,378.0,964,593,328.2392420171604,-47.0195,172.5686,0.0,
22/10/2024,15:36:30,3,RIGHT,1260,586,625.0,1239,593,601.7607498001178,-30.923,99.2969,0.0,
22/10/2024,15:36:31,3,RIGHT,957,557,167.5,949,563,319.1801998871484,-51.585,-173.2464,0.0,
22/10/2024,15:36:31,3,RIGHT,1252,548,663.0,1229,553,596.2348530570819,-33.7763,107.6065,0.0,
22/10/2024,15:36:31,3,LEFT,347,583,126.0,354,588,289.5272007946749,-127.9067,-94.8264,0.0,
22/10/2024,15:36:31,3,RIGHT,1261,566,308.0,1249,573,613.5601030054024,-32.2202,102.7787,0.0,
22/10/2024,15:36:32,3,RIGHT,957,542,332.0,944,548,318.2860348805772,-52.6049,-171.2538,0.0,
22/10/2024,15:36:32,3,RIGHT,1247,531,566.5,1224,538,593.6547818387384,-35.0805,110.7917,0.0,
22/10/2024,15:36:32,3,LEFT,342,578,266.0,349,588,294.45033537083975,-128.0104,-94.787,0.0,
22/10/2024,15:36:32,3,RIGHT,983,562,238.0,974,568,342.4412358347049,-49.0196,167.3004,0.0,
22/10/2024,15:36:32,3,RIGHT,1257,548,523.0,1239,553,606.1319988253384,-33.5615,107.0167,0.0,
22/10/2024,15:36:33,3,LEFT,318,546,258.0,334,548,318.2860348805772,-127.9231,-98.2971,0.0,
22/10/2024,15:36:33,3,RIGHT,955,524,547.5,939,533,318.1760518958019,-53.9412,-169.8379,0.0,
22/10/2024,15:36:33,3,RIGHT,1251,509,592.5,1229,513,603.3042350257456,-36.266,114.9358,0.0,
22/10/2024,15:36:34,3,LEFT,341,571,238.0,349,578,296.346081465573,-127.5972,-95.7199,0.0,
22/10/2024,15:36:34,3,RIGHT,980,544,333.0,969,548,342.31710445141357,-50.5227,173.1076,0.0,
22/10/2024,15:36:34,3,RIGHT,1261,525,122.5,1254,528,624.9367968042849,-34.8434,110.556,0.0,
22/10/2024,15:36:34,3,LEFT,312,534,328.5,329,533,327.621733100843,-127.6404,-99.5657,0.0,
22/10/2024,15:36:34,3,RIGHT,952,511,332.5,939,518,323.48261158832014,-54.9994,-171.076,0.0,
22/10/2024,15:36:35,3,LEFT,339,564,407.0,349,573,297.4155342277871,-127.2864,-96.1853,0.0,
22/10/2024,15:36:35,3,LEFT,312,527,167.0,324,528,333.9850296046217,-127.1876,-99.9306,0.0,
22/10/2024,15:36:35,3,RIGHT,953,499,217.0,944,503,333.9476006801067,-55.6241,-174.1226,0.0,
22/10/2024,15:36:36,3,LEFT,335,563,287.0,344,573,302.29290431632694,-127.5826,-96.1353,0.0,
22/10/2024,15:36:36,3,RIGHT,1258,524,459.0,1239,523,611.1104646461228,-35.0355,112.4314,0.0,
22/10/2024,15:36:37,3,LEFT,139,527,122.0,149,528,502.4151669685142,-139.2387,-97.8126,0.0,
22/10/2024,15:36:37,3,LEFT,307,526,262.5,319,533,337.0993918712996,-127.5429,-99.4187,0.0,
22/10/2024,15:36:37,3,RIGHT,946,505,328.0,929,508,318.2153358969363,-55.8743,-167.5175,0.0,
22/10/2024,15:36:37,3,RIGHT,1236,491,311.5,1224,498,601.7524407927233,-38.0341,117.927,0.0,
22/10/2024,15:36:37,3,RIGHT,971,549,449.0,954,553,326.52871236692187,-50.9325,-177.337,0.0,
22/10/2024,15:36:38,3,LEFT,134,529,122.0,144,533,506.22228319188,-139.6519,-97.4194,0.0,
22/10/2024,15:36:38,3,RIGHT,942,513,146.5,934,518,318.8510624100224,-55.7491,-168.7812,0.0,
22/10/2024,15:36:38,3,RIGHT,1248,503,898.5,1224,513,598.4154075556544,-36.7644,115.3462,0.0,
22/10/2024,15:36:38,3,LEFT,159,572,122.0,169,573,474.6114200058823,-141.1949,-94.7817,0.0,
22/10/2024,15:36:38,3,LEFT,324,567,192.0,334,573,312.0592892384394,-128.8558,-96.0377,0.0,
22/10/2024,15:36:38,3,RIGHT,964,555,241.5,954,558,325.24759799266775,-51.1155,-177.1729,0.0,
22/10/2024,15:36:38,3,RIGHT,1257,552,589.0,1239,558,605.4428131541409,-33.3032,106.08,0.0,
22/10/2024,15:36:39,3,LEFT,298,534,237.5,309,538,345.1101273506763,-128.8078,-98.8456,0.0,
22/10/2024,15:36:39,3,RIGHT,940,526,544.0,924,533,304.0740041503055,-55.1328,-162.2161,0.0,
22/10/2024,15:36:39,3,RIGHT,1249,516,1075.0,1214,518,587.5933968315164,-35.9267,115.2981,0.0,
22/10/2024,15:36:39,3,LEFT,154,574,192.0,164,578,478.90082480613876,-141.6295,-94.3932,0.0,
22/10/2024,15:36:39,3,LEFT,321,576,527.0,334,583,310.09837148879063,-129.7761,-95.1282,0.0,
22/10/2024,15:36:39,3,RIGHT,966,566,196.0,959,573,326.7353669255901,-50.1657,179.1319,0.0,
22/10/2024,15:36:39,3,RIGHT,1249,557,473.0,1234,563,599.8341437430851,-33.32,105.3955,0.0,
22/10/2024,15:36:40,3,LEFT,125,538,146.5,134,543,514.0437724552258,-140.747,-96.6453,0.0,
22/10/2024,15:36:40,3,RIGHT,936,533,358.0,924,538,302.3673262771624,-55.0532,-161.395,0.0,
22/10/2024,15:36:40,3,RIGHT,1245,527,999.5,1214,533,584.6888061182632,-35.4212,112.4926,0.0,
22/10/2024,15:36:41,3,LEFT,316,573,333.0,329,573,316.9479452528443,-129.9953,-95.99,0.0,
22/10/2024,15:36:41,3,RIGHT,958,569,354.0,944,573,312.0592892384394,-50.6465,-168.0239,0.0,
22/10/2024,15:36:41,3,RIGHT,1250,562,719.0,1224,563,589.9160957288757,-32.948,105.9454,0.0,
22/10/2024,15:36:41,3,LEFT,285,536,233.0,299,538,354.6843667262486,-129.992,-98.7135,0.0,
22/10/2024,15:36:41,3,LEFT,122,534,121.5,134,538,515.0009708728712,-140.6443,-96.988,0.0,
22/10/2024,15:36:41,3,RIGHT,933,531,262.0,924,538,302.3673262771624,-55.4516,-161.395,0.0,
22/10/2024,15:36:41,3,RIGHT,1250,528,769.0,1224,538,593.6547818387384,-35.1365,110.7917,0.0,
22/10/2024,15:36:42,3,LEFT,313,571,287.0,324,578,320.8519907994962,-130.11,-95.4958,0.0,
22/10/2024,15:36:42,3,LEFT,147,568,126.0,154,573,489.47012166219093,-141.5967,-94.6929,0.0,
22/10/2024,15:36:42,3,LEFT,282,538,358.0,294,543,358.10752575169374,-130.3645,-98.2267,0.0,
22/10/2024,15:36:42,3,LEFT,118,533,146.5,129,538,519.904798977659,-140.7945,-96.9463,0.0,
22/10/2024,15:36:42,3,RIGHT,928,531,357.0,914,538,292.9607482240582,-55.9093,-156.46,0.0,
22/10/2024,15:36:42,3,RIGHT,1237,525,1410.0,1194,533,565.0318575089373,-35.9076,114.1874,0.0,
22/10/2024,15:36:43,3,LEFT,140,568,101.5,149,573,494.424918465888,-141.9901,-94.664,0.0,
22/10/2024,15:36:43,3,LEFT,309,569,449.0,324,578,320.8519907994962,-130.3089,-95.4958,0.0,
22/10/2024,15:36:43,3,RIGHT,951,564,452.5,939,573,307.1742176680849,-51.6251,-163.94,0.0,
22/10/2024,15:36:43,3,RIGHT,1247,555,549.0,1219,558,585.6287219732311,-33.5376,107.2415,0.0,
22/10/2024,15:36:43,3,LEFT,279,536,168.0,289,538,364.28148456928193,-130.4669,-98.5852,0.0,
22/10/2024,15:36:43,3,LEFT,113,534,237.5,124,538,524.8104419692886,-141.1283,-96.9051,0.0,
22/10/2024,15:36:43,3,RIGHT,926,528,548.0,909,533,290.06206232459976,-56.2792,-155.1906,0.0,
22/10/2024,15:36:43,3,RIGHT,1245,516,222.0,1224,518,597.3826244543776,-36.106,114.4602,0.0,
22/10/2024,15:36:44,3,LEFT,302,573,382.5,314,583,329.78932669205653,-131.1965,-94.9697,0.0,
22/10/2024,15:36:44,3,RIGHT,946,569,283.5,934,573,302.29290431632694,-51.7194,-160.0169,0.0,
22/10/2024,15:36:44,3,RIGHT,1238,555,137.0,1224,558,590.581069794825,-33.9322,106.9361,0.0,
22/10/2024,15:36:45,3,LEFT,278,538,146.5,289,538,364.28148456928193,-130.6798,-98.5852,0.0,
22/10/2024,15:36:45,3,LEFT,110,536,237.5,124,538,524.8104419692886,-141.4195,-96.9051,0.0,
22/10/2024,15:36:45,3,RIGHT,923,532,403.0,909,538,288.2724405835563,-56.3099,-154.1197,0.0,
22/10/2024,15:36:45,3,RIGHT,1237,519,558.0,1194,523,566.9929452823906,-36.2829,116.1753,0.0,
22/10/2024,15:36:45,3,RIGHT,950,572,424.0,934,573,302.29290431632694,-51.1416,-160.0169,0.0,
22/10/2024,15:36:45,3,RIGHT,1243,561,979.5,1214,573,578.7754314066899,-33.3163,104.4568,0.0,
22/10/2024,15:36:46,3,RIGHT,926,536,336.0,914,543,291.27478435319455,-55.7806,-155.3764,0.0,
22/10/2024,15:36:46,3,RIGHT,1239,528,1321.0,1189,533,560.121415409195,-35.6279,114.6492,0.0,
22/10/2024,15:36:46,3,LEFT,299,587,101.5,304,593,338.14346067904376,-132.5035,-94.0234,0.0,
22/10/2024,15:36:46,3,RIGHT,950,574,357.5,939,583,305.1819129633996,-50.9961,-161.2587,0.0,
22/10/2024,15:36:46,3,RIGHT,1253,561,192.0,1229,563,594.8747767387688,-32.8859,105.6658,0.0,
22/10/2024,15:36:47,3,LEFT,275,548,101.5,284,548,366.47783016166204,-131.5988,-97.6893,0.0,
22/10/2024,15:36:47,3,RIGHT,923,537,217.0,914,543,291.27478435319455,-55.997,-155.3764,0.0,
22/10/2024,15:36:47,3,RIGHT,1234,530,1225.5,1184,533,555.2125719037709,-35.7285,115.1278,0.0,
22/10/2024,15:36:48,3,LEFT,299,584,192.0,309,588,333.91765451979325,-132.2737,-94.4932,0.0,
22/10/2024,15:36:48,3,RIGHT,948,573,428.0,934,578,301.24076749337894,-51.2496,-158.5232,0.0,
22/10/2024,15:36:48,3,RIGHT,1246,560,780.5,1214,563,580.0008620683249,-33.2522,106.5348,0.0,
22/10/2024,15:36:48,3,LEFT,274,548,171.0,284,553,365.2683944717911,-131.6769,-97.2714,0.0,
22/10/2024,15:36:48,3,RIGHT,923,536,308.0,909,538,288.2724405835563,-56.06,-154.1197,0.0,
22/10/2024,15:36:48,3,RIGHT,1234,528,1267.5,1184,533,555.2125719037709,-35.8552,115.1278,0.0,
22/10/2024,15:36:49,3,LEFT,295,575,241.5,304,583,339.6483475596488,-131.9293,-94.8941,0.0,
22/10/2024,15:36:49,3,RIGHT,944,562,403.0,929,563,299.7932620990672,-52.3965,-159.1142,0.0,
22/10/2024,15:36:49,3,RIGHT,1250,549,864.0,1219,553,586.3411975974399,-33.7981,108.2372,0.0,
22/10/2024,15:36:49,3,LEFT,271,545,262.5,284,548,366.47783016166204,-131.7024,-97.6893,0.0,
22/10/2024,15:36:49,3,LEFT,101,546,171.5,109,553,536.9320254929854,-142.5551,-95.7841,0.0,
22/10/2024,15:36:49,3,RIGHT,916,528,473.5,899,533,280.7774919754075,-57.2109,-150.8995,0.0,
22/10/2024,15:36:49,3,RIGHT,1230,516,1730.0,1179,523,552.3187485501466,-36.7923,117.6944,0.0,
22/10/2024,15:36:50,3,RIGHT,939,551,192.5,929,553,302.48305737677276,-53.606,-161.3654,0.0,
22/10/2024,15:36:51,3,LEFT,267,531,238.0,279,533,375.2812278811718,-131.0622,-98.8729,0.0,
22/10/2024,15:36:51,3,RIGHT,918,514,166.5,909,518,295.87328368745966,-57.8556,-157.9541,0.0,
22/10/2024,15:36:51,3,RIGHT,1247,498,472.5,1229,498,606.6143750357388,-37.1104,117.4877,0.0,
22/10/2024,15:36:51,3,LEFT,289,562,188.0,299,568,347.33413307649454,-131.4715,-96.1493,0.0,
22/10/2024,15:36:51,3,RIGHT,944,538,146.5,934,543,310.22733599732953,-54.0132,-165.9638,0.0,
22/10/2024,15:36:51,3,RIGHT,1261,521,96.0,1249,523,620.9315582252202,-35.0908,111.7335,0.0,
22/10/2024,15:36:52,3,LEFT,94,527,122.0,104,528,546.393631002412,-141.6621,-97.4056,0.0,
22/10/2024,15:36:52,3,LEFT,265,527,333.0,279,528,376.7240369288904,-130.9498,-99.2843,0.0,
22/10/2024,15:36:52,3,RIGHT,919,503,353.5,904,508,295.6112311804137,-58.3925,-157.5979,0.0,
22/10/2024,15:36:52,3,LEFT,286,561,428.5,299,568,347.33413307649454,-131.6425,-96.1493,0.0,
22/10/2024,15:36:52,3,RIGHT,1238,536,156.0,1219,538,588.7282904702304,-35.165,111.1551,0.0,
22/10/2024,15:36:52,3,RIGHT,1263,521,112.0,1249,523,620.9315582252202,-35.0043,111.7335,0.0,
22/10/2024,15:36:53,3,LEFT,94,527,122.0,104,528,546.393631002412,-141.6621,-97.4056,0.0,
22/10/2024,15:36:53,3,LEFT,262,526,217.0,274,528,381.5049147783027,-131.1107,-99.2176,0.0,
22/10/2024,15:36:53,3,RIGHT,917,503,452.5,904,513,293.429719012918,-58.5755,-156.8014,0.0,
22/10/2024,15:36:54,3,LEFT,118,568,146.5,129,573,514.2528560931869,-143.1829,-94.5519,0.0,
22/10/2024,15:36:54,3,LEFT,282,565,237.0,294,563,353.27184999657135,-132.2519,-96.5295,0.0,
22/10/2024,15:36:54,3,RIGHT,936,551,370.0,919,553,292.9095423505352,-53.8807,-155.6063,0.0,
22/10/2024,15:36:54,3,RIGHT,1246,534,878.5,1214,538,583.8030489814181,-34.935,111.5308,0.0,
22/10/2024,15:36:54,3,LEFT,90,533,101.5,99,533,550.305369772093,-142.2553,-97.0347,0.0,
22/10/2024,15:36:54,3,LEFT,257,527,142.0,269,528,386.29134082969034,-131.5509,-99.1519,0.0,
22/10/2024,15:36:54,3,RIGHT,911,514,142.0,899,518,286.77691678376067,-58.5078,-154.006,0.0,
22/10/2024,15:36:54,3,RIGHT,1247,499,323.0,1234,503,610.3449844145522,-37.0504,116.2319,0.0,
22/10/2024,15:36:54,3,RIGHT,1192,499,513.5,1169,498,548.4350462908073,-39.6933,123.7527,0.0,
22/10/2024,15:36:55,3,LEFT,279,578,453.0,294,583,349.51537877466853,-133.4518,-94.8208,0.0,
22/10/2024,15:36:55,3,RIGHT,939,559,406.5,929,568,298.564900817226,-53.0612,-157.7824,0.0,
22/10/2024,15:36:55,3,RIGHT,1236,550,1102.5,1194,553,561.6235393927145,-34.3494,110.0221,0.0,
22/10/2024,15:36:55,3,RIGHT,909,523,448.5,894,528,278.11148843584294,-58.1726,-150.0333,0.0,
22/10/2024,15:36:55,3,RIGHT,1218,513,1942.0,1164,513,539.9083255516625,-37.5447,121.4521,0.0,
22/10/2024,15:36:56,3,LEFT,281,586,283.5,294,588,348.7491935474547,-133.9013,-94.3921,0.0,
22/10/2024,15:36:56,3,RIGHT,934,569,333.0,924,578,291.45497079308836,-52.825,-150.8657,0.0,
22/10/2024,15:36:56,3,RIGHT,1240,560,994.0,1199,568,564.482949255334,-33.5137,106.4153,0.0,
22/10/2024,15:36:56,3,LEFT,254,547,122.0,264,548,385.88340207891815,-133.1292,-97.4702,0.0,
22/10/2024,15:36:56,3,RIGHT,911,536,448.0,894,543,272.472016911829,-57.1962,-146.3099,0.0,
22/10/2024,15:36:56,3,RIGHT,1221,527,1510.5,1169,533,540.4960684408352,-36.5218,116.6736,0.0,
22/10/2024,15:36:57,3,LEFT,113,588,146.5,124,588,517.5190817738028,-144.8766,-93.4993,0.0,
22/10/2024,15:36:57,3,LEFT,280,586,308.0,294,588,348.7491935474547,-133.9812,-94.3921,0.0,
22/10/2024,15:36:57,3,RIGHT,1251,570,700.0,1209,578,573.2547426755403,-32.3742,103.6597,0.0,
22/10/2024,15:36:58,3,RIGHT,911,543,216.0,899,548,275.4650613054222,-56.7583,-147.0426,0.0,
22/10/2024,15:36:58,3,RIGHT,1221,533,1950.5,1164,538,534.6269727576415,-36.1384,116.1183,0.0,
22/10/2024,15:36:58,3,LEFT,278,585,241.5,289,588,353.696197321939,-134.0634,-94.3594,0.0,
22/10/2024,15:36:58,3,RIGHT,1254,570,689.0,1219,578,583.1989368988939,-32.2476,103.1548,0.0,
22/10/2024,15:36:59,3,RIGHT,907,546,332.5,894,553,269.1115010548602,-56.9566,-143.3439,0.0,
22/10/2024,15:36:59,3,RIGHT,1225,534,1684.5,1164,538,534.6269727576415,-35.8876,116.1183,0.0,
22/10/2024,15:36:59,3,LEFT,276,584,333.0,289,588,353.696197321939,-134.1449,-94.3594,0.0,
22/10/2024,15:36:59,3,RIGHT,1251,561,176.0,1229,563,594.8747767387688,-32.9712,105.6658,0.0,
22/10/2024,15:37:00,3,LEFT,247,546,96.0,259,548,390.7441618245882,-133.575,-97.4174,0.0,
22/10/2024,15:37:00,3,LEFT,82,549,167.0,94,553,551.7435998722596,-143.7105,-95.6843,0.0,
22/10/2024,15:37:00,3,RIGHT,1199,533,878.0,1164,538,534.6269727576415,-37.1959,116.1183,0.0,
22/10/2024,15:37:00,3,RIGHT,1255,523,382.5,1229,523,601.295268566118,-35.2285,113.1731,0.0,
22/10/2024,15:37:01,3,LEFT,274,576,382.5,284,588,358.6446709488376,-133.6963,-94.3272,0.0,
22/10/2024,15:37:01,3,RIGHT,1255,553,297.5,1239,558,605.4428131541409,-33.3236,106.08,0.0,
22/10/2024,15:37:01,3,LEFT,240,543,188.5,249,548,400.47596681948346,-133.8739,-97.3139,0.0,
22/10/2024,15:37:01,3,RIGHT,904,531,287.0,894,538,274.2735860413831,-58.1759,-147.6391,0.0,
22/10/2024,15:37:01,3,RIGHT,1189,517,207.0,1174,518,548.5125340409278,-38.7233,119.2569,0.0,
22/10/2024,15:37:01,3,RIGHT,1256,514,193.0,1234,518,607.1787216298015,-35.7392,113.6729,0.0,
22/10/2024,15:37:02,3,LEFT,269,573,523.0,284,583,359.3897605664357,-133.8618,-94.7496,0.0,
22/10/2024,15:37:02,3,RIGHT,1238,547,1060.5,1189,553,556.6830336915255,-34.4557,110.42,0.0,
22/10/2024,15:37:02,3,LEFT,240,540,424.0,254,543,396.7883566840136,-133.6678,-97.7652,0.0,
22/10/2024,15:37:02,3,RIGHT,902,524,336.5,894,533,276.1539425755135,-58.7845,-148.8775,0.0,
22/10/2024,15:37:02,3,RIGHT,1223,509,1692.5,1159,513,535.0476614284003,-37.5544,122.0822,0.0,
22/10/2024,15:37:03,3,LEFT,266,572,428.0,279,578,365.13148316736533,-134.0187,-95.1336,0.0,
22/10/2024,15:37:03,3,RIGHT,928,547,122.0,919,548,294.4163718273833,-54.8865,-156.8014,0.0,
22/10/2024,15:37:04,3,LEFT,238,537,378.5,254,538,398.0276372313862,-133.6062,-98.1643,0.0,
22/10/2024,15:37:04,3,RIGHT,898,512,279.0,884,513,275.50136115816196,-59.8555,-149.5742,0.0,
22/10/2024,15:37:04,3,RIGHT,1218,501,849.5,1164,503,542.3292357968543,-38.2837,123.4326,0.0,
22/10/2024,15:37:04,3,LEFT,260,570,241.5,269,578,374.9946666287402,-134.3277,-95.0594,0.0,
22/10/2024,15:37:04,3,RIGHT,926,548,216.0,914,553,288.1336495447902,-55.008,-152.9044,0.0,
22/10/2024,15:37:04,3,RIGHT,1245,533,543.0,1224,538,593.6547818387384,-35.0428,110.7917,0.0,
22/10/2024,15:37:05,3,LEFT,234,536,168.0,244,538,407.70822900697016,-133.8224,-98.0514,0.0,
22/10/2024,15:37:05,3,RIGHT,898,513,171.0,889,518,277.74268667239465,-59.7996,-150.3061,0.0,
22/10/2024,15:37:05,3,RIGHT,1255,492,484.0,1234,493,612.6507977632936,-37.1073,117.8782,0.0,
22/10/2024,15:37:05,3,LEFT,256,571,283.5,269,573,375.84039165581976,-134.7024,-95.4717,0.0,
22/10/2024,15:37:05,3,RIGHT,925,547,378.0,909,553,283.365488371467,-55.1673,-150.3269,0.0,
22/10/2024,15:37:05,3,RIGHT,1250,535,352.5,1234,533,604.3682652158368,-34.6952,111.0097,0.0,
22/10/2024,15:37:06,3,LEFT,232,540,287.0,244,543,406.4984624817171,-134.2361,-97.6577,0.0,
22/10/2024,15:37:06,3,RIGHT,896,516,262.5,884,518,273.25080054777516,-59.8242,-148.5513,0.0,
22/10/2024,15:37:06,3,RIGHT,1256,491,136.0,1239,493,617.5078946863756,-37.1216,117.4552,0.0,
22/10/2024,15:37:07,3,LEFT,85,573,146.5,94,578,548.4031363878219,-145.2028,-94.0385,0.0,
22/10/2024,15:37:07,3,LEFT,251,570,262.5,264,573,380.76370625362915,-135.0,-95.4325,0.0,
22/10/2024,15:37:07,3,RIGHT,1223,544,1638.5,1179,553,546.80526698268,-35.333,111.263,0.0,
22/10/2024,15:37:07,3,LEFT,227,537,188.0,239,538,412.5542388583591,-134.381,-97.9962,0.0,
22/10/2024,15:37:07,3,LEFT,54,537,353.5,69,543,578.0276809980643,-144.259,-96.1633,0.0,
22/10/2024,15:37:07,3,RIGHT,897,518,233.5,884,518,273.25080054777516,-59.6142,-148.5513,0.0,
22/10/2024,15:37:07,3,RIGHT,1215,509,1910.5,1144,513,520.4815078367338,-37.9369,124.1145,0.0,
22/10/2024,15:37:08,3,LEFT,82,571,287.0,94,578,548.4031363878219,-145.2087,-94.0385,0.0,
22/10/2024,15:37:08,3,RIGHT,1228,554,1494.0,1174,558,541.0970338118664,-34.4466,110.556,0.0,
22/10/2024,15:37:08,3,RIGHT,916,557,403.5,904,563,275.6827887264637,-55.3643,-144.6052,0.0,
22/10/2024,15:37:08,3,LEFT,223,535,97.0,234,538,417.40388115109806,-134.522,-97.9417,0.0,
22/10/2024,15:37:08,3,LEFT,54,536,308.0,69,538,578.8790892751266,-144.1945,-96.4816,0.0,
22/10/2024,15:37:08,3,RIGHT,891,524,449.0,879,533,262.36615635405417,-59.8586,-143.3035,0.0,
22/10/2024,15:37:08,3,RIGHT,1223,517,1737.5,1139,518,514.4326972500874,-37.0578,123.7631,0.0,
22/10/2024,15:37:09,3,RIGHT,916,566,171.5,909,573,277.94963572561124,-54.7537,-143.4089,0.0,
22/10/2024,15:37:09,3,LEFT,249,564,101.5,254,573,390.6161799004235,-134.7077,-95.3558,0.0,
22/10/2024,15:37:09,3,RIGHT,1222,565,1510.5,1169,568,534.7345135672467,-33.9839,108.5977,0.0,
22/10/2024,15:37:10,3,LEFT,223,531,97.0,234,533,418.6418517062048,-134.2524,-98.3294,0.0,
22/10/2024,15:37:10,3,RIGHT,1171,530,722.5,1144,533,516.0048449384948,-38.8171,119.6785,0.0,
22/10/2024,15:37:10,3,RIGHT,892,532,212.5,879,533,262.36615635405417,-59.2941,-143.3035,0.0,
22/10/2024,15:37:10,3,LEFT,49,531,308.0,64,533,584.6888061182632,-144.1057,-96.7619,0.0,
22/10/2024,15:37:10,3,RIGHT,1254,527,693.5,1229,523,601.295268566118,-35.0233,113.1731,0.0,
22/10/2024,15:37:10,3,RIGHT,1245,571,326.5,1224,578,588.1717436259582,-32.5629,102.9159,0.0,
22/10/2024,15:37:10,3,RIGHT,1188,571,307.5,1174,573,539.0556557536522,-35.1807,106.9908,0.0,
22/10/2024,15:37:10,3,RIGHT,918,571,258.0,904,573,273.09522148876937,-54.211,-140.7106,0.0,
22/10/2024,15:37:10,3,LEFT,245,562,311.5,254,573,390.6161799004235,-134.8549,-95.3558,0.0,
22/10/2024,15:37:11,3,RIGHT,1214,534,1781.5,1144,538,515.0009708728712,-36.4047,118.5024,0.0,
22/10/2024,15:37:11,3,LEFT,220,528,146.5,229,533,423.4808142053191,-134.2577,-98.2731,0.0,
22/10/2024,15:37:11,3,LEFT,49,529,403.0,64,533,584.6888061182632,-143.9784,-96.7619,0.0,
22/10/2024,15:37:11,3,RIGHT,916,572,167.0,904,573,273.09522148876937,-54.3362,-140.7106,0.0,
22/10/2024,15:37:11,3,RIGHT,1202,573,693.0,1169,573,534.0936247513164,-34.3657,107.3695,0.0,
22/10/2024,15:37:11,3,RIGHT,1255,563,387.0,1234,568,599.2211611750706,-32.6694,104.4263,0.0,
22/10/2024,15:37:11,3,LEFT,247,565,237.5,259,568,386.5759951160962,-134.927,-95.7999,0.0,
22/10/2024,15:37:11,3,LEFT,77,565,192.0,89,568,554.5637925432925,-145.0354,-94.6709,0.0,
22/10/2024,15:37:12,3,RIGHT,893,533,171.0,884,538,265.0018867857359,-59.1355,-143.7708,0.0,
22/10/2024,15:37:12,3,LEFT,220,531,97.0,229,533,423.4808142053191,-134.4582,-98.2731,0.0,
22/10/2024,15:37:12,3,RIGHT,1190,535,1403.5,1144,543,514.0437724552258,-37.5133,117.2996,0.0,
22/10/2024,15:37:12,3,LEFT,49,531,398.5,69,533,579.7723691242969,-144.1057,-96.7996,0.0,
22/10/2024,15:37:12,3,RIGHT,1255,528,388.5,1234,533,604.3682652158368,-34.917,111.0097,0.0,
22/10/2024,15:37:12,3,LEFT,247,568,126.0,254,573,390.6161799004235,-135.1465,-95.3558,0.0,
22/10/2024,15:37:12,3,LEFT,76,570,163.0,89,573,553.9458457286236,-145.4267,-94.3432,0.0,
22/10/2024,15:37:12,3,RIGHT,912,566,353.0,899,573,268.2461556108493,-55.1455,-138.2052,0.0,
22/10/2024,15:37:12,3,RIGHT,1216,559,933.5,1174,568,539.6906521332382,-34.6642,108.1959,0.0,
22/10/2024,15:37:13,3,RIGHT,888,534,282.0,874,538,255.78506602223672,-59.5758,-140.2503,0.0,
22/10/2024,15:37:13,3,LEFT,220,535,237.5,234,538,417.40388115109806,-134.7278,-97.9417,0.0,
22/10/2024,15:37:13,3,LEFT,49,534,217.0,59,538,588.7282904702304,-144.2973,-96.4101,0.0,
22/10/2024,15:37:13,3,RIGHT,1218,525,1399.0,1154,533,525.795587657409,-36.7907,118.4052,0.0,
22/10/2024,15:37:14,3,LEFT,81,575,171.5,89,578,553.372388179967,-145.5351,-94.0153,0.0,
22/10/2024,15:37:14,3,LEFT,245,576,379.0,259,578,384.8649113650139,-135.8859,-94.9874,0.0,
22/10/2024,15:37:14,3,RIGHT,918,557,548.0,904,568,274.346496241523,-55.1713,-142.7447,0.0,
